scaffold position Cposition windSize exonL exonP geneN
Herato0204 425000.0 1026391.0 50000 6217 0.12434 5
Herato0204 475000.0 1076391.0 50000 9089 0.18178 5
Herato0204 525000.0 1126391.0 50000 903 0.01806 0
Herato0204 575000.0 1176391.0 50000 651 0.01302 0
Herato0204 625000.0 1226391.0 50000 272 0.00544 0
Herato0204 675000.0 1276391.0 50000 350 0.007 0
Herato0204 725000.0 1326391.0 50000 0 0 0
Herato0204 775000.0 1376391.0 50000 0 0 0
Herato0204 825000.0 1426391.0 50000 0 0 0
Herato0204 875000.0 1476391.0 50000 0 0 0
Herato0204 925000.0 1526391.0 50000 2935 0.0587 2
Herato0204 975000.0 1576391.0 50000 176 0.00352 0
Herato0204 1025000.0 1626391.0 50000 0 0 0
Herato0204 1075000.0 1676391.0 50000 138 0.00276 1
Herato0204 1125000.0 1726391.0 50000 1478 0.02956 5
Herato0204 1175000.0 1776391.0 50000 0 0 0
Herato0204 1225000.0 1826391.0 50000 1527 0.03054 0
Herato0204 1275000.0 1876391.0 50000 6218 0.12436 5
Herato0204 1325000.0 1926391.0 50000 967 0.01934 2
Herato0204 1375000.0 1976391.0 50000 1068 0.02136 0
Herato0204 1425000.0 2026391.0 50000 3989 0.07978 2
Herato0204 1475000.0 2076391.0 50000 6351 0.12702 2
Herato0204 1525000.0 2126391.0 50000 5289 0.10578 2
Herato0204 1575000.0 2171926.0 41070 5184 0.126223520818 1
Herato0205 25000.0 2217462.0 50000 0 0.0 0
Herato0205 75000.0 2262524.5 40125 4752 0.118429906542 2
Herato0206 25000.0 2307588.0 50000 5395 0.1079 2
Herato0206 75000.0 2357588.0 50000 3931 0.07862 2
Herato0206 125000.0 2407588.0 50000 143 0.00286 1
Herato0206 175000.0 2457588.0 50000 3484 0.06968 3
Herato0206 225000.0 2507588.0 50000 4500 0.09 4
Herato0206 275000.0 2557588.0 50000 1958 0.03916 2
Herato0206 325000.0 2607588.0 50000 154 0.00308 0
Herato0206 375000.0 2657588.0 50000 2357 0.04714 2
Herato0206 425000.0 2707588.0 50000 3556 0.07112 2
Herato0206 475000.0 2757588.0 50000 5585 0.1117 3
Herato0206 525000.0 2807588.0 50000 382 0.00764 0
Herato0206 575000.0 2857588.0 50000 7947 0.15894 2
Herato0206 625000.0 2907588.0 50000 4339 0.08678 2
Herato0206 675000.0 2957588.0 50000 16885 0.3377 5
Herato0206 725000.0 3007588.0 50000 1521 0.03042 1
Herato0206 775000.0 3057588.0 50000 6539 0.13078 2
Herato0206 825000.0 3107588.0 50000 4174 0.08348 2
Herato0206 875000.0 3157588.0 50000 7527 0.15054 3
Herato0206 925000.0 3207588.0 50000 2781 0.05562 4
Herato0206 975000.0 3257588.0 50000 3687 0.07374 4
Herato0206 1025000.0 3307588.0 50000 2870 0.0574 1
Herato0206 1075000.0 3357588.0 50000 3833 0.07666 3
Herato0207 25000.0 3406546.5 15461 411 0.0265830153289 1
Herato0208 25000.0 3439278.0 50000 3480 0.0696 3
Herato0208 75000.0 3489278.0 50000 4646 0.09292 5
Herato0208 125000.0 3539278.0 50000 0 0 0
Herato0208 175000.0 3589278.0 50000 0 0 0
Herato0208 225000.0 3639278.0 50000 0 0 0
Herato0208 275000.0 3689278.0 50000 0 0.0 1
Herato0208 325000.0 3739278.0 50000 159 0.00318 2
Herato0208 375000.0 3789278.0 50000 854 0.01708 1
Herato0208 425000.0 3839278.0 50000 2565 0.0513 1
Herato0208 475000.0 3889278.0 50000 7736 0.15472 3
Herato0208 525000.0 3939278.0 50000 1341 0.02682 2
Herato0208 575000.0 3987302.0 46048 2069 0.0449313759555 1
Herato0209 25000.0 4035327.0 50000 0 0.0 0
Herato0209 75000.0 4085327.0 50000 3070 0.0614 4
Herato0209 125000.0 4135327.0 50000 9317 0.18634 3
Herato0209 175000.0 4185327.0 50000 6303 0.12606 4
Herato0209 225000.0 4235327.0 50000 2054 0.04108 2
Herato0209 275000.0 4285327.0 50000 2110 0.0422 2
Herato0209 325000.0 4335327.0 50000 2783 0.05566 4
Herato0209 375000.0 4385327.0 50000 2139 0.04278 0
Herato0209 425000.0 4435327.0 50000 12516 0.25032 10
Herato0209 475000.0 4485327.0 50000 7448 0.14896 3
Herato0209 525000.0 4535327.0 50000 7291 0.14582 5
Herato0209 575000.0 4585327.0 50000 4310 0.0862 2
Herato0209 625000.0 4635327.0 50000 5543 0.11086 5
Herato0209 675000.0 4685327.0 50000 5342 0.10684 2
Herato0209 725000.0 4735327.0 50000 2823 0.05646 2
Herato0209 775000.0 4785327.0 50000 8655 0.1731 6
Herato0209 825000.0 4835327.0 50000 7247 0.14494 4
Herato0209 875000.0 4885327.0 50000 4791 0.09582 2
Herato0209 925000.0 4935327.0 50000 7196 0.14392 2
Herato0209 975000.0 4985327.0 50000 2986 0.05972 2
Herato0209 1025000.0 5035327.0 50000 6913 0.13826 2
Herato0209 1075000.0 5085327.0 50000 4685 0.0937 1
Herato0209 1125000.0 5135327.0 50000 5901 0.11802 3
Herato0209 1175000.0 5167658.5 14663 1786 0.121803178067 0
Herato0210 25000.0 5199991.0 50000 6752 0.13504 6
Herato0210 75000.0 5249991.0 50000 1071 0.02142 1
Herato0210 125000.0 5299991.0 50000 6048 0.12096 1
Herato0210 175000.0 5349991.0 50000 0 0 0
Herato0210 225000.0 5388895.0 27808 3404 0.122410817031 4
Herato0211 25000.0 5427800.0 50000 0 0.0 0
Herato0211 75000.0 5477800.0 50000 1229 0.02458 1
Herato0211 125000.0 5527800.0 50000 2772 0.05544 1
Herato0211 175000.0 5577800.0 50000 530 0.0106 1
Herato0211 225000.0 5627800.0 50000 4222 0.08444 0
Herato0211 275000.0 5677800.0 50000 2869 0.05738 1
Herato0211 325000.0 5727800.0 50000 11463 0.22926 9
Herato0211 375000.0 5777800.0 50000 9394 0.18788 5
Herato0211 425000.0 5827800.0 50000 5127 0.10254 3
Herato0211 475000.0 5877800.0 50000 8645 0.1729 2
Herato0211 525000.0 5927800.0 50000 7648 0.15296 4
Herato0211 575000.0 5977800.0 50000 8055 0.1611 4
Herato0211 625000.0 6027800.0 50000 736 0.01472 0
Herato0211 675000.0 6077800.0 50000 3055 0.0611 2
Herato0211 725000.0 6127800.0 50000 7159 0.14318 2
Herato0211 775000.0 6177800.0 50000 3753 0.07506 3
Herato0211 825000.0 6227800.0 50000 3506 0.07012 2
Herato0211 875000.0 6277800.0 50000 7470 0.1494 3
Herato0211 925000.0 6327800.0 50000 6815 0.1363 4
Herato0211 975000.0 6377800.0 50000 4693 0.09386 2
Herato0211 1025000.0 6427800.0 50000 3406 0.06812 2
Herato0211 1075000.0 6477800.0 50000 4714 0.09428 4
Herato0211 1125000.0 6527800.0 50000 3425 0.0685 1
Herato0211 1175000.0 6577800.0 50000 3200 0.064 1
Herato0211 1225000.0 6627800.0 50000 3209 0.06418 2
Herato0211 1275000.0 6677800.0 50000 4647 0.09294 3
Herato0211 1325000.0 6727800.0 50000 1864 0.03728 1
Herato0211 1375000.0 6777800.0 50000 2941 0.05882 1
Herato0211 1425000.0 6827800.0 50000 6247 0.12494 0
Herato0211 1475000.0 6877800.0 50000 4841 0.09682 4
Herato0211 1525000.0 6927800.0 50000 11886 0.23772 2
Herato0211 1575000.0 6977800.0 50000 3805 0.0761 4
Herato0211 1625000.0 7027800.0 50000 0 0 0
Herato0211 1675000.0 7077800.0 50000 0 0 0
Herato0211 1725000.0 7127800.0 50000 335 0.0067 2
Herato0211 1775000.0 7177800.0 50000 628 0.01256 1
Herato0211 1825000.0 7227800.0 50000 1107 0.02214 0
Herato0211 1875000.0 7277800.0 50000 642 0.01284 1
Herato0211 1925000.0 7327800.0 50000 2713 0.05426 3
Herato0211 1975000.0 7377800.0 50000 12253 0.24506 5
Herato0211 2025000.0 7427800.0 50000 6451 0.12902 7
Herato0211 2075000.0 7477800.0 50000 0 0 0
Herato0211 2125000.0 7527800.0 50000 0 0 0
Herato0211 2175000.0 7577800.0 50000 0 0 0
Herato0211 2225000.0 7627800.0 50000 0 0 0
Herato0211 2275000.0 7677800.0 50000 446 0.00892 1
Herato0211 2325000.0 7727800.0 50000 0 0 0
Herato0211 2375000.0 7777800.0 50000 817 0.01634 1
Herato0211 2425000.0 7827800.0 50000 0 0 0
Herato0211 2475000.0 7877800.0 50000 3486 0.06972 4
Herato0211 2525000.0 7927800.0 50000 1881 0.03762 1
Herato0211 2575000.0 7977800.0 50000 1573 0.03146 2
Herato0211 2625000.0 8027800.0 50000 1881 0.03762 1
Herato0211 2675000.0 8077800.0 50000 2292 0.04584 3
Herato0211 2725000.0 8127800.0 50000 2418 0.04836 1
Herato0211 2775000.0 8177800.0 50000 2095 0.0419 3
Herato0211 2825000.0 8227800.0 50000 1795 0.0359 0
Herato0211 2875000.0 8277800.0 50000 476 0.00952 2
Herato0211 2925000.0 8327800.0 50000 406 0.00812 0
Herato0211 2975000.0 8377800.0 50000 1424 0.02848 1
Herato0211 3025000.0 8427800.0 50000 2714 0.05428 2
Herato0211 3075000.0 8477800.0 50000 4875 0.0975 3
Herato0211 3125000.0 8510866.0 16132 772 0.0478551946442 0
Herato0212 25000.0 8543933.0 50000 2940 0.0588 5
Herato0212 75000.0 8593933.0 50000 4450 0.089 2
Herato0212 125000.0 8632892.0 27918 2066 0.0740024357046 4
Herato0213 25000.0 8671852.0 50000 3235 0.0647 1
Herato0213 75000.0 8721852.0 50000 4774 0.09548 2
Herato0213 125000.0 8764623.0 35542 2909 0.0818468291036 2
Herato0214 25000.0 8807395.0 50000 10391 0.20782 4
Herato0214 75000.0 8857395.0 50000 11130 0.2226 9
Herato0214 125000.0 8907395.0 50000 6279 0.12558 4
Herato0214 175000.0 8957395.0 50000 1661 0.03322 1
Herato0214 225000.0 9007395.0 50000 4699 0.09398 1
Herato0214 275000.0 9057395.0 50000 548 0.01096 0
Herato0214 325000.0 9107395.0 50000 1476 0.02952 2
Herato0214 375000.0 9157395.0 50000 3024 0.06048 3
Herato0214 425000.0 9207395.0 50000 14354 0.28708 5
Herato0214 475000.0 9257395.0 50000 9270 0.1854 5
Herato0214 525000.0 9307395.0 50000 5046 0.10092 2
Herato0214 575000.0 9357395.0 50000 8515 0.1703 4
Herato0214 625000.0 9407395.0 50000 6971 0.13942 2
Herato0214 675000.0 9457395.0 50000 2591 0.05182 0
Herato0214 725000.0 9507395.0 50000 778 0.01556 1
Herato0214 775000.0 9557395.0 50000 2731 0.05462 1
Herato0214 825000.0 9607395.0 50000 1951 0.03902 0
Herato0214 875000.0 9657395.0 50000 3536 0.07072 4
Herato0214 925000.0 9707395.0 50000 5795 0.1159 3
Herato0214 975000.0 9757395.0 50000 5879 0.11758 2
Herato0214 1025000.0 9807395.0 50000 3118 0.06236 2
Herato0214 1075000.0 9853382.5 41975 3170 0.0755211435378 3
Herato0215 25000.0 9899371.0 50000 2743 0.05486 2
Herato0215 75000.0 9949371.0 50000 999 0.01998 1
Herato0215 125000.0 9999371.0 50000 0 0 0
Herato0215 175000.0 10049371.0 50000 2495 0.0499 2
Herato0215 225000.0 10099371.0 50000 3335 0.0667 2
Herato0215 275000.0 10149371.0 50000 5725 0.1145 3
Herato0215 325000.0 10199371.0 50000 0 0 0
Herato0215 375000.0 10249371.0 50000 4642 0.09284 2
Herato0215 425000.0 10299371.0 50000 359 0.00718 4
Herato0215 475000.0 10349371.0 50000 4695 0.0939 2
Herato0215 525000.0 10399371.0 50000 0 0 0
Herato0215 575000.0 10449371.0 50000 0 0 0
Herato0215 625000.0 10499371.0 50000 1861 0.03722 1
Herato0215 675000.0 10549371.0 50000 310 0.0062 2
Herato0215 725000.0 10599371.0 50000 1457 0.02914 2
Herato0215 775000.0 10649371.0 50000 7205 0.1441 6
Herato0215 825000.0 10699371.0 50000 4245 0.0849 1
Herato0215 875000.0 10749371.0 50000 10876 0.21752 5
Herato0215 925000.0 10799371.0 50000 2447 0.04894 0
Herato0215 975000.0 10849371.0 50000 9234 0.18468 3
Herato0215 1025000.0 10899371.0 50000 5775 0.1155 2
Herato0215 1075000.0 10949371.0 50000 11908 0.23816 2
Herato0215 1125000.0 10999371.0 50000 1596 0.03192 3
Herato0215 1175000.0 11049371.0 50000 1026 0.02052 0
Herato0215 1225000.0 11099371.0 50000 795 0.0159 2
Herato0215 1275000.0 11149371.0 50000 114 0.00228 0
Herato0215 1325000.0 11199371.0 50000 2610 0.0522 2
Herato0215 1375000.0 11249371.0 50000 5433 0.10866 0
Herato0215 1425000.0 11299371.0 50000 4898 0.09796 2
Herato0215 1475000.0 11349371.0 50000 7186 0.14372 2
Herato0215 1525000.0 11399371.0 50000 2606 0.05212 4
Herato0215 1575000.0 11449371.0 50000 9258 0.18516 5
Herato0215 1625000.0 11499371.0 50000 4541 0.09082 0
Herato0215 1675000.0 11549371.0 50000 2723 0.05446 3
Herato0215 1725000.0 11599371.0 50000 550 0.011 0
Herato0215 1775000.0 11649371.0 50000 3857 0.07714 1
Herato0215 1825000.0 11699371.0 50000 1767 0.03534 2
Herato0215 1875000.0 11749371.0 50000 3948 0.07896 4
Herato0215 1925000.0 11799371.0 50000 3610 0.0722 2
Herato0215 1975000.0 11849371.0 50000 2304 0.04608 1
Herato0215 2025000.0 11899371.0 50000 5855 0.1171 3
Herato0215 2075000.0 11949371.0 50000 9070 0.1814 4
Herato0215 2125000.0 11999371.0 50000 778 0.01556 0
Herato0215 2175000.0 12049371.0 50000 3073 0.06146 3
Herato0215 2225000.0 12099371.0 50000 1616 0.03232 2
Herato0215 2275000.0 12149371.0 50000 3882 0.07764 3
Herato0215 2325000.0 12199371.0 50000 5430 0.1086 5
Herato0215 2375000.0 12249371.0 50000 2076 0.04152 0
Herato0215 2425000.0 12299371.0 50000 4600 0.092 1
Herato0215 2475000.0 12349371.0 50000 5866 0.11732 1
Herato0215 2525000.0 12399371.0 50000 9531 0.19062 5
Herato0215 2575000.0 12449371.0 50000 4134 0.08268 2
Herato0215 2625000.0 12499371.0 50000 7680 0.1536 3
Herato0215 2675000.0 12549371.0 50000 5851 0.11702 2
Herato0215 2725000.0 12599371.0 50000 2419 0.04838 3
Herato0215 2775000.0 12649371.0 50000 4431 0.08862 3
Herato0215 2825000.0 12699371.0 50000 8360 0.1672 8
Herato0215 2875000.0 12749371.0 50000 2234 0.04468 1
Herato0215 2925000.0 12799371.0 50000 2910 0.0582 0
Herato0215 2975000.0 12849371.0 50000 368 0.00736 1
Herato0215 3025000.0 12899371.0 50000 1319 0.02638 0
Herato0215 3075000.0 12949371.0 50000 1777 0.03554 4
Herato0215 3125000.0 12999371.0 50000 2970 0.0594 3
Herato0215 3175000.0 13049371.0 50000 460 0.0092 0
Herato0215 3225000.0 13099371.0 50000 0 0 0
Herato0215 3275000.0 13149371.0 50000 0 0.0 1
Herato0215 3325000.0 13199371.0 50000 8167 0.16334 2
Herato0215 3375000.0 13249371.0 50000 4562 0.09124 2
Herato0215 3425000.0 13299371.0 50000 10380 0.2076 6
Herato0215 3475000.0 13349371.0 50000 3131 0.06262 0
Herato0215 3525000.0 13399371.0 50000 1133 0.02266 1
Herato0215 3575000.0 13449371.0 50000 3231 0.06462 2
Herato0215 3625000.0 13499371.0 50000 9256 0.18512 4
Herato0215 3675000.0 13549371.0 50000 1051 0.02102 1
Herato0215 3725000.0 13599371.0 50000 2826 0.05652 1
Herato0215 3775000.0 13630499.5 12257 1488 0.121400016317 0
Herato0301 25000.0 25000.0 50000 3154 0.06308 1
Herato0301 75000.0 75000.0 50000 0 0 0
Herato0301 125000.0 125000.0 50000 1773 0.03546 1
Herato0301 175000.0 175000.0 50000 0 0 0
Herato0301 225000.0 225000.0 50000 0 0 0
Herato0301 275000.0 275000.0 50000 0 0.0 1
Herato0301 325000.0 325000.0 50000 0 0 0
Herato0301 375000.0 375000.0 50000 0 0 0
Herato0301 425000.0 425000.0 50000 1289 0.02578 2
Herato0301 475000.0 475000.0 50000 6126 0.12252 0
Herato0301 525000.0 525000.0 50000 382 0.00764 1
Herato0301 575000.0 575000.0 50000 1534 0.03068 3
Herato0301 625000.0 625000.0 50000 0 0 0
Herato0301 675000.0 675000.0 50000 1907 0.03814 2
Herato0301 725000.0 725000.0 50000 1241 0.02482 1
Herato0301 775000.0 775000.0 50000 1571 0.03142 2
Herato0301 825000.0 825000.0 50000 5988 0.11976 3
Herato0301 875000.0 875000.0 50000 6762 0.13524 3
Herato0301 925000.0 925000.0 50000 2452 0.04904 2
Herato0301 975000.0 975000.0 50000 0 0 0
Herato0301 1025000.0 1025000.0 50000 0 0 0
Herato0301 1075000.0 1075000.0 50000 0 0 0
Herato0301 1125000.0 1125000.0 50000 0 0 0
Herato0301 1175000.0 1175000.0 50000 110 0.0022 1
Herato0301 1225000.0 1225000.0 50000 4982 0.09964 2
Herato0301 1275000.0 1275000.0 50000 10988 0.21976 5
Herato0301 1325000.0 1325000.0 50000 5126 0.10252 4
Herato0301 1375000.0 1375000.0 50000 2925 0.0585 1
Herato0301 1425000.0 1425000.0 50000 0 0 0
Herato0301 1475000.0 1475000.0 50000 181 0.00362 1
Herato0301 1525000.0 1525000.0 50000 598 0.01196 1
Herato0301 1575000.0 1575000.0 50000 0 0 0
Herato0301 1625000.0 1625000.0 50000 571 0.01142 1
Herato0301 1675000.0 1675000.0 50000 747 0.01494 0
Herato0301 1725000.0 1725000.0 50000 0 0 0
Herato0301 1775000.0 1775000.0 50000 565 0.0113 1
Herato0301 1825000.0 1825000.0 50000 1077 0.02154 1
Herato0301 1875000.0 1875000.0 50000 343 0.00686 0
Herato0301 1925000.0 1925000.0 50000 634 0.01268 0
Herato0301 1975000.0 1975000.0 50000 903 0.01806 1
Herato0301 2025000.0 2025000.0 50000 2105 0.0421 2
Herato0301 2075000.0 2075000.0 50000 1332 0.02664 1
Herato0301 2125000.0 2125000.0 50000 6 0.00012 0
Herato0301 2175000.0 2175000.0 50000 0 0 0
Herato0301 2225000.0 2225000.0 50000 0 0 0
Herato0301 2275000.0 2275000.0 50000 2468 0.04936 1
Herato0301 2325000.0 2325000.0 50000 0 0 0
Herato0301 2375000.0 2375000.0 50000 0 0 0
Herato0301 2425000.0 2425000.0 50000 0 0.0 1
Herato0301 2475000.0 2475000.0 50000 4402 0.08804 1
Herato0301 2525000.0 2525000.0 50000 2083 0.04166 4
Herato0301 2575000.0 2575000.0 50000 4686 0.09372 1
Herato0301 2625000.0 2625000.0 50000 7133 0.14266 3
Herato0301 2675000.0 2675000.0 50000 180 0.0036 2
Herato0301 2725000.0 2725000.0 50000 108 0.00216 0
Herato0301 2775000.0 2775000.0 50000 5263 0.10526 4
Herato0301 2825000.0 2825000.0 50000 3214 0.06428 3
Herato0301 2875000.0 2875000.0 50000 1527 0.03054 2
Herato0301 2925000.0 2925000.0 50000 9366 0.18732 6
Herato0301 2975000.0 2975000.0 50000 268 0.00536 0
Herato0301 3025000.0 3025000.0 50000 7572 0.15144 4
Herato0301 3075000.0 3075000.0 50000 6245 0.1249 2
Herato0301 3125000.0 3125000.0 50000 4184 0.08368 3
Herato0301 3175000.0 3175000.0 50000 3068 0.06136 1
Herato0301 3225000.0 3225000.0 50000 5752 0.11504 4
Herato0301 3275000.0 3275000.0 50000 80 0.0016 1
Herato0301 3325000.0 3325000.0 50000 0 0 0
Herato0301 3375000.0 3375000.0 50000 546 0.01092 2
Herato0301 3425000.0 3425000.0 50000 1573 0.03146 2
Herato0301 3475000.0 3475000.0 50000 5500 0.11 1
Herato0301 3525000.0 3525000.0 50000 2208 0.04416 2
Herato0301 3575000.0 3575000.0 50000 1588 0.03176 2
Herato0301 3625000.0 3625000.0 50000 4650 0.093 1
Herato0301 3675000.0 3675000.0 50000 351 0.00702 0
Herato0301 3725000.0 3725000.0 50000 2329 0.04658 1
Herato0301 3775000.0 3775000.0 50000 586 0.01172 1
Herato0301 3825000.0 3825000.0 50000 60 0.0012 1
Herato0301 3875000.0 3875000.0 50000 970 0.0194 0
Herato0301 3925000.0 3925000.0 50000 242 0.00484 0
Herato0301 3975000.0 3975000.0 50000 0 0 0
Herato0301 4025000.0 4025000.0 50000 1624 0.03248 3
Herato0301 4075000.0 4075000.0 50000 754 0.01508 0
Herato0301 4125000.0 4125000.0 50000 6116 0.12232 0
Herato0301 4175000.0 4175000.0 50000 4505 0.0901 2
Herato0301 4225000.0 4225000.0 50000 11 0.00022 0
Herato0301 4275000.0 4275000.0 50000 0 0 0
Herato0301 4325000.0 4325000.0 50000 0 0 0
Herato0301 4375000.0 4375000.0 50000 766 0.01532 1
Herato0301 4425000.0 4425000.0 50000 183 0.00366 2
Herato0301 4475000.0 4475000.0 50000 6215 0.1243 3
Herato0301 4525000.0 4525000.0 50000 375 0.0075 1
Herato0301 4575000.0 4575000.0 50000 2898 0.05796 1
Herato0301 4625000.0 4625000.0 50000 215 0.0043 0
Herato0301 4675000.0 4675000.0 50000 6527 0.13054 5
Herato0301 4725000.0 4725000.0 50000 1327 0.02654 0
Herato0301 4775000.0 4775000.0 50000 0 0 0
Herato0301 4825000.0 4825000.0 50000 2467 0.04934 2
Herato0301 4875000.0 4875000.0 50000 2208 0.04416 3
Herato0301 4925000.0 4925000.0 50000 250 0.005 0
Herato0302 25000.0 5034899.0 50000 0 0.0 1
Herato0304 25000.0 5304655.0 50000 0 0.0 0
Herato0304 75000.0 5354655.0 50000 0 0 0
Herato0304 125000.0 5383431.0 7552 1607 0.212791313559 1
Herato0308 25000.0 5655151.0 50000 0 0.0 1
Herato0309 25000.0 5797361.0 50000 0 0.0 0
Herato0309 75000.0 5847361.0 50000 562 0.01124 1
Herato0309 125000.0 5897361.0 50000 0 0 0
Herato0309 175000.0 5937707.0 30692 0 0.0 1
Herato0310 25000.0 5978054.0 50000 1679 0.03358 2
Herato0310 75000.0 6028054.0 50000 819 0.01638 0
Herato0310 125000.0 6078054.0 50000 1571 0.03142 1
Herato0310 175000.0 6128054.0 50000 285 0.0057 0
Herato0310 225000.0 6178054.0 50000 342 0.00684 1
Herato0310 275000.0 6228054.0 50000 1692 0.03384 1
Herato0310 325000.0 6278054.0 50000 2583 0.05166 3
Herato0310 375000.0 6328054.0 50000 4751 0.09502 2
Herato0310 425000.0 6378054.0 50000 34 0.00068 0
Herato0310 475000.0 6428054.0 50000 3424 0.06848 1
Herato0310 525000.0 6478054.0 50000 102 0.00204 0
Herato0310 575000.0 6528054.0 50000 585 0.0117 1
Herato0310 625000.0 6578054.0 50000 2322 0.04644 2
Herato0310 675000.0 6628054.0 50000 1315 0.0263 2
Herato0310 725000.0 6678054.0 50000 98 0.00196 0
Herato0310 775000.0 6728054.0 50000 0 0 0
Herato0310 825000.0 6778054.0 50000 0 0 0
Herato0310 875000.0 6828054.0 50000 0 0 0
Herato0310 925000.0 6878054.0 50000 1940 0.0388 1
Herato0310 975000.0 6928054.0 50000 5848 0.11696 4
Herato0310 1025000.0 6978054.0 50000 537 0.01074 0
Herato0310 1075000.0 7028054.0 50000 626 0.01252 1
Herato0310 1125000.0 7078054.0 50000 3463 0.06926 1
Herato0310 1175000.0 7128054.0 50000 457 0.00914 1
Herato0310 1225000.0 7178054.0 50000 0 0 0
Herato0310 1275000.0 7228054.0 50000 0 0 0
Herato0310 1325000.0 7278054.0 50000 0 0 0
Herato0310 1375000.0 7328054.0 50000 2685 0.0537 1
Herato0310 1425000.0 7378054.0 50000 0 0.0 1
Herato0310 1475000.0 7428054.0 50000 0 0 0
Herato0310 1525000.0 7478054.0 50000 0 0 0
Herato0310 1575000.0 7528054.0 50000 3181 0.06362 3
Herato0310 1625000.0 7578054.0 50000 3408 0.06816 1
Herato0310 1675000.0 7628054.0 50000 9637 0.19274 7
Herato0310 1725000.0 7678054.0 50000 5561 0.11122 1
Herato0310 1775000.0 7728054.0 50000 646 0.01292 1
Herato0310 1825000.0 7778054.0 50000 2719 0.05438 1
Herato0310 1875000.0 7828054.0 50000 0 0 0
Herato0310 1925000.0 7878054.0 50000 0 0 0
Herato0310 1975000.0 7928054.0 50000 5377 0.10754 2
Herato0310 2025000.0 7978054.0 50000 4795 0.0959 1
Herato0310 2075000.0 8028054.0 50000 327 0.00654 0
Herato0310 2125000.0 8078054.0 50000 7226 0.14452 2
Herato0310 2175000.0 8128054.0 50000 724 0.01448 0
Herato0310 2225000.0 8178054.0 50000 0 0 0
Herato0310 2275000.0 8228054.0 50000 410 0.0082 1
Herato0310 2325000.0 8278054.0 50000 391 0.00782 0
Herato0310 2375000.0 8328054.0 50000 1112 0.02224 1
Herato0310 2425000.0 8378054.0 50000 1124 0.02248 1
Herato0310 2475000.0 8428054.0 50000 283 0.00566 0
Herato0310 2525000.0 8478054.0 50000 9307 0.18614 3
Herato0310 2575000.0 8528054.0 50000 7064 0.14128 4
Herato0310 2625000.0 8578054.0 50000 0 0 0
Herato0310 2675000.0 8628054.0 50000 0 0 0
Herato0310 2725000.0 8678054.0 50000 0 0 0
Herato0310 2775000.0 8728054.0 50000 1108 0.02216 1
Herato0310 2825000.0 8778054.0 50000 0 0 0
Herato0310 2875000.0 8828054.0 50000 736 0.01472 1
Herato0310 2925000.0 8878054.0 50000 3600 0.072 3
Herato0310 2975000.0 8928054.0 50000 1602 0.03204 0
Herato0310 3025000.0 8978054.0 50000 378 0.00756 0
